cell_type,MultiK,ChooseR,MultiK + scVI,MultiK + Scanpy,MultiK + elbow,ChooseR + scVI,ChooseR + Scanpy,ChooseR + elbow,MultiK + scLENS,ChooseR + scLENS
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,5,1,1,8,4,2,2,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Trm_Th1.Th17.,2,0,0,0,3,0,0,4,4,5
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Tnaive.CM_CD4.,0,5,1,1,8,1,2,2,1,2
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Tgd_CRTAM..,9,4,3,3,2,3,4,3,3,4
Tregs.,5,6,4,4,5,5,5,6,5,6
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD4.,0,0,1,1,1,1,1,1,1,2
Trm_Th1.Th17.,2,0,0,0,7,0,0,5,4,5
Trm_Th1.Th17.,2,11,0,0,5,0,0,6,4,5
Tnaive.CM_CD8.,1,8,5,5,1,6,6,1,6,7
Tnaive.CM_CD8.,1,8,5,5,3,6,2,4,6,7
Trm_Th1.Th17.,2,0,0,1,4,0,0,5,4,5
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
MAIT.,8,12,8,9,7,10,10,10,9,10
Tregs.,5,6,4,4,5,5,5,6,5,6
Tfh.,4,11,7,7,9,8,8,11,0,0
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tregs.,6,9,4,4,5,9,5,6,5,6
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Trm_Th1.Th17.,2,0,0,1,3,0,9,4,4,5
Tfh.,4,11,7,7,9,8,8,11,0,0
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
MAIT.,8,12,8,9,2,10,10,7,9,10
Tfh.,4,11,7,7,9,8,8,11,0,0
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tregs.,5,6,4,4,5,5,5,6,5,6
Tregs.,5,6,4,4,5,5,5,6,5,6
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tem.emra_CD8.,3,13,2,2,2,2,3,3,2,3
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Trm_Th1.Th17.,2,0,0,0,3,0,0,4,4,5
Teffector.EM_CD4.,7,10,6,6,7,7,7,0,7,8
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Teffector.EM_CD4.,7,10,6,6,3,7,7,5,7,8
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,5,1,1,8,4,1,2,1,1
Tregs.,5,6,4,4,5,5,5,6,5,6
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tnaive.CM_CD8.,1,9,5,5,6,6,6,4,6,7
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Trm_Th1.Th17.,2,0,0,1,1,0,1,1,4,5
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD8.,1,9,5,5,6,6,6,4,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Tnaive.CM_CD4.,0,5,1,1,1,1,1,1,1,2
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tregs.,5,9,4,4,5,9,5,6,5,6
Teffector.EM_CD4.,7,10,6,6,0,7,7,0,7,8
Tnaive.CM_CD4.,0,2,1,1,1,1,1,2,1,2
Tnaive.CM_CD4.,0,5,1,1,8,4,2,2,1,2
Tem.emra_CD8.,3,7,2,2,2,2,3,3,2,3
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Tregs.,6,9,4,8,3,9,9,9,5,6
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,2,2,1,2
Tnaive.CM_CD8.,6,9,5,5,3,6,2,4,6,7
Tnaive.CM_CD4.,6,9,4,1,3,4,2,9,1,2
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,2,1,1,1,4,1,1,1,1
Trm_Th1.Th17.,2,0,0,0,1,0,0,8,4,5
Tnaive.CM_CD8.,1,8,5,5,8,6,6,4,6,7
Tnaive.CM_CD4.,0,5,1,1,1,4,1,1,1,2
Tnaive.CM_CD4.,0,5,1,1,8,4,2,2,1,2
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Trm_Th1.Th17.,2,8,0,0,6,0,0,8,4,5
Tregs.,5,6,4,4,5,5,5,6,5,6
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,5,1,1,1,1,1,1,1,2
T_CD4.CD8.,4,11,7,7,5,6,8,0,0,0
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Trm.em_CD8.,10,13,3,10,7,11,11,10,10,11
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tregs.,5,6,4,4,5,5,5,6,5,6
Trm.em_CD8.,10,13,3,3,2,11,11,3,10,11
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,5,1,1,1,1,1,1,1,2
Teffector.EM_CD4.,7,10,4,6,3,7,7,5,7,8
Tgd_CRTAM..,9,4,3,3,2,3,4,3,3,4
Trm.em_CD8.,10,13,3,10,7,11,11,10,10,11
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
MAIT.,8,12,8,9,7,10,10,10,9,10
Tnaive.CM_CD4.,0,5,1,1,1,4,1,1,1,2
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Teffector.EM_CD4.,7,10,6,6,7,7,7,0,7,8
MAIT.,8,12,8,9,7,10,10,10,9,10
Trm.em_CD8.,10,13,3,3,2,11,4,3,10,11
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD8.,0,5,4,1,8,6,2,2,6,7
Tfh.,4,11,7,7,9,8,8,11,0,0
Tfh.,4,11,7,7,9,8,8,11,0,0
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Trm_Th1.Th17.,2,0,0,0,1,0,0,1,4,5
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Trm.em_CD8.,10,13,3,10,2,11,11,3,10,11
Trm_gut_CD8.,7,10,6,6,3,7,7,5,8,9
Tnaive.CM_CD4.,0,9,5,1,8,4,2,2,1,2
Tfh.,4,5,7,7,9,9,8,9,0,0
Tnaive.CM_CD8.,1,8,5,5,6,6,6,4,6,7
Tnaive.CM_CD8.,1,8,5,5,1,6,6,1,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Trm_Th1.Th17.,2,0,0,7,9,0,0,11,4,5
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tfh.,4,11,7,7,9,8,8,11,0,0
Tregs.,5,6,4,4,5,5,5,6,5,6
Trm_Th1.Th17.,6,9,0,1,4,0,2,5,4,5
Trm_Th1.Th17.,2,0,0,0,0,0,0,5,4,5
Trm_Th1.Th17.,6,5,4,1,3,9,2,9,4,5
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Tem.emra_CD8.,3,7,2,2,2,2,3,3,2,3
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
MAIT.,8,12,8,9,2,10,10,3,9,10
Trm_Th1.Th17.,6,9,0,1,3,0,2,9,4,5
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tfh.,4,11,7,7,9,8,8,11,0,0
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,0,5,1,1,8,1,2,2,1,2
Tnaive.CM_CD4.,0,5,4,1,3,4,2,9,1,2
Tnaive.CM_CD8.,6,9,5,5,3,6,6,9,6,7
Tnaive.CM_CD4.,0,5,1,1,1,1,2,2,1,2
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tregs.,5,6,4,4,5,9,5,6,5,6
Tfh.,4,11,7,7,9,8,8,11,0,0
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tregs.,5,6,4,4,5,5,5,6,5,6
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD4.,0,2,1,1,1,1,2,2,1,2
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tem.emra_CD8.,6,10,2,8,3,2,9,9,2,3
Tnaive.CM_CD4.,0,2,1,1,8,4,2,2,1,1
Tfh.,4,11,7,7,9,8,8,11,0,0
MAIT.,8,12,8,9,7,10,10,10,9,10
Teffector.EM_CD4.,7,10,6,6,0,7,7,0,7,8
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD8.,1,8,5,5,6,6,6,4,6,7
Tgd_CRTAM..,9,4,3,3,2,3,4,3,3,4
Tregs.,6,9,4,8,3,9,9,9,7,8
Tnaive.CM_CD8.,6,9,5,8,3,6,9,4,6,7
Tnaive.CM_CD4.,0,6,1,1,8,4,1,2,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tfh.,4,11,7,7,9,8,8,11,0,0
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tnaive.CM_CD4.,0,2,1,1,1,4,1,1,1,1
Tnaive.CM_CD8.,1,8,5,5,1,6,6,1,6,7
Tnaive.CM_CD4.,0,5,1,1,4,4,1,5,1,1
Tnaive.CM_CD4.,0,2,1,1,8,1,2,2,1,2
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD8.,1,9,5,5,6,6,6,4,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,0,2,1,1,1,4,1,1,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,0,2,1,1,1,4,1,1,1,1
Trm_Th1.Th17.,2,0,0,0,6,0,0,8,4,5
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Teffector.EM_CD4.,7,10,6,6,0,7,7,0,7,8
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tregs.,5,6,4,4,5,5,5,6,5,6
Tfh.,4,11,7,7,9,8,8,11,0,0
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tregs.,6,9,4,8,3,9,9,9,7,8
Tfh.,4,11,7,7,9,8,8,11,0,0
MAIT.,8,12,8,9,2,10,10,3,9,10
Tfh.,4,11,7,7,9,8,8,11,0,0
Tregs.,6,9,4,8,3,9,9,9,5,6
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Teffector.EM_CD4.,7,10,7,6,0,7,7,0,7,8
Tgd_CRTAM..,9,4,3,3,2,3,4,3,3,4
Tfh.,4,11,7,7,0,8,8,0,0,0
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD8.,6,5,5,1,3,0,6,4,6,7
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tregs.,5,6,4,4,5,9,1,6,5,6
Trm_Th1.Th17.,2,0,0,0,6,0,0,4,4,5
Teffector.EM_CD4.,6,9,4,8,3,7,9,4,7,8
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD8.,1,8,5,5,6,6,6,4,6,7
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD4.,0,5,1,1,8,4,2,2,1,2
Tregs.,5,6,4,4,5,5,5,6,5,6
Tregs.,5,6,4,4,5,9,5,6,5,6
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD4.,0,5,1,1,8,1,2,2,1,2
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Trm_Th1.Th17.,2,9,0,0,3,0,0,4,4,5
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD4.,0,5,1,1,8,4,2,2,1,2
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Cycling.T.NK.,3,13,2,11,2,12,12,3,11,12
Tregs.,5,6,4,4,5,9,5,6,5,6
Tfh.,4,11,7,7,9,8,8,11,0,0
MAIT.,8,12,8,9,7,10,10,10,9,10
Tnaive.CM_CD4.,0,5,1,1,8,1,1,2,1,2
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tfh.,4,11,7,7,9,8,8,11,0,0
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,0,2,1,1,8,1,2,2,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tregs.,5,6,4,4,5,5,5,6,5,6
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tfh.,4,11,7,7,9,8,8,11,0,0
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD8.,1,8,5,5,1,6,6,8,6,7
Tregs.,5,6,4,4,5,9,5,6,5,6
Tregs.,5,6,4,4,5,9,5,6,5,6
Trm_Th1.Th17.,2,0,0,0,6,0,0,8,4,5
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Trm_Th1.Th17.,2,11,0,7,9,0,8,11,4,5
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,2,1,1,1,4,1,1,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Cycling.T.NK.,3,13,2,11,2,12,12,7,11,12
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD8.,1,8,5,5,9,6,6,11,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,4,6,7
Tgd_CRTAM..,9,4,3,3,2,3,4,3,3,4
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tfh.,4,11,7,7,9,8,8,11,0,0
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tregs.,5,6,4,4,5,5,5,6,5,6
Trm_Th1.Th17.,2,0,0,0,3,0,0,5,4,5
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tfh.,4,11,7,7,9,8,8,11,0,0
Tfh.,4,11,7,7,9,8,8,11,0,0
Tregs.,6,9,4,8,3,9,9,9,5,6
Tregs.,5,6,4,4,5,5,5,6,5,6
Teffector.EM_CD4.,7,10,6,6,3,7,11,5,7,8
Tem.emra_CD8.,3,7,2,2,2,2,3,3,2,3
Tnaive.CM_CD8.,1,9,5,5,3,6,6,4,6,7
Trm_Th1.Th17.,2,0,0,1,1,0,1,1,4,5
Tfh.,4,11,7,7,9,8,8,11,0,0
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
MAIT.,6,10,8,9,3,10,10,7,9,10
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,0,5,1,1,1,4,1,1,1,2
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,4,6,7
Tregs.,5,6,4,1,1,5,1,1,5,6
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Trm.em_CD8.,10,13,3,3,2,11,4,3,10,11
Tgd_CRTAM..,9,4,3,3,2,3,4,3,3,4
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Trm_Th1.Th17.,6,9,4,8,3,9,9,9,4,5
Tfh.,4,11,7,7,9,8,8,9,0,0
Tregs.,5,6,4,4,5,5,5,6,5,6
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
MAIT.,8,12,8,9,7,10,10,10,9,10
Tnaive.CM_CD8.,1,8,5,5,3,6,6,4,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,4,6,7
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tem.emra_CD8.,3,7,2,2,2,2,3,3,2,3
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,2,2,1,2
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tfh.,4,11,7,7,9,8,8,11,0,0
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD8.,1,8,5,5,1,6,6,8,6,7
Tfh.,4,11,7,7,9,8,8,11,0,0
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tgd_CRTAM..,9,4,3,3,2,3,4,3,3,4
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tregs.,6,9,4,8,3,9,9,9,5,6
Teffector.EM_CD4.,7,13,3,6,7,7,7,10,7,8
Tnaive.CM_CD8.,1,9,5,1,3,6,2,4,6,7
Tgd_CRTAM..,9,4,3,3,2,3,4,3,3,4
Trm.em_CD8.,10,13,3,10,7,11,11,10,10,11
Tnaive.CM_CD8.,1,5,5,5,8,6,6,8,6,7
Tfh.,4,11,7,7,9,8,8,11,0,0
Tnaive.CM_CD4.,0,5,1,1,8,4,2,2,1,2
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tregs.,5,6,4,4,5,5,5,6,5,6
Tfh.,4,11,7,7,5,8,8,5,0,0
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tregs.,5,6,4,4,5,5,5,6,5,6
Trm_Th1.Th17.,2,9,0,1,3,0,1,4,4,5
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Trm_Th1.Th17.,2,0,0,0,4,0,1,5,4,5
Tregs.,5,6,4,4,9,5,5,11,5,6
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
MAIT.,7,10,8,9,3,7,10,5,9,10
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tgd_CRTAM..,9,4,3,3,2,3,4,3,3,4
Tfh.,4,11,7,7,9,8,8,11,0,0
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD4.,0,2,1,1,8,4,2,2,1,2
Tfh.,4,11,7,7,9,8,8,11,0,0
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tgd_CRTAM..,9,13,3,3,2,3,4,7,3,4
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Teffector.EM_CD4.,7,10,8,6,7,10,7,0,7,8
Tem.emra_CD8.,3,7,2,2,2,2,3,3,2,3
Tfh.,4,11,7,7,9,8,8,11,0,0
Tnaive.CM_CD4.,0,5,1,1,8,1,2,2,1,2
Tfh.,4,11,7,7,9,8,8,11,0,0
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Trm_Th1.Th17.,2,0,0,0,0,0,0,0,4,5
Tnaive.CM_CD8.,1,9,5,5,3,6,6,4,6,7
MAIT.,8,12,8,9,7,10,10,10,9,10
Tregs.,5,6,4,4,5,5,5,6,5,6
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
MAIT.,8,12,8,9,7,10,10,10,9,10
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,6,9,4,8,3,9,9,9,1,2
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Teffector.EM_CD4.,7,10,6,6,0,7,7,0,7,8
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tregs.,6,9,4,1,3,9,2,5,5,6
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tfh.,4,11,7,7,0,8,8,0,0,0
Tfh.,4,11,7,7,9,8,8,11,0,0
Tnaive.CM_CD8.,1,8,5,5,6,6,6,4,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,1
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Trm_gut_CD8.,7,10,6,6,0,7,7,0,8,9
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Cycling.T.NK.,3,13,2,11,2,12,12,3,11,12
Tnaive.CM_CD8.,1,8,5,5,1,6,6,8,6,7
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tfh.,6,9,7,7,3,9,8,9,0,0
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD8.,1,9,5,5,6,6,6,4,6,7
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
MAIT.,8,12,8,9,7,10,10,0,9,10
Trm_Th1.Th17.,2,2,0,1,1,0,1,1,4,5
Tnaive.CM_CD8.,1,9,5,5,3,6,2,4,6,7
Tem.emra_CD8.,3,7,2,2,2,2,3,7,2,3
Tregs.,5,6,4,4,5,5,5,6,5,6
Tnaive.CM_CD8.,1,9,5,5,3,6,6,4,6,7
Tnaive.CM_CD4.,0,5,1,1,8,4,2,2,1,2
MAIT.,8,12,8,9,7,10,10,10,9,10
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD4.,0,2,1,1,1,4,2,1,1,2
Trm_Th1.Th17.,2,0,0,0,4,0,0,5,4,5
Tnaive.CM_CD8.,1,8,5,5,6,6,6,8,6,7
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tem.emra_CD8.,6,9,2,8,3,2,9,7,2,3
Tnaive.CM_CD4.,0,2,1,1,1,1,1,2,1,2
Tnaive.CM_CD4.,0,2,1,1,1,1,1,1,1,2
Tnaive.CM_CD8.,1,9,5,5,3,6,2,4,6,7
Tfh.,4,11,7,7,0,8,8,0,0,0
Trm_Th1.Th17.,6,9,0,1,3,0,0,4,4,5
