cell_type,MultiK,ChooseR,MultiK + scVI,MultiK + Scanpy,MultiK + elbow,ChooseR + scVI,ChooseR + Scanpy,ChooseR + elbow,MultiK + scLENS,ChooseR + scLENS
Tnaive.CM_CD4.,0,3,2,1,3,7,1,49,2,3
Teffector.EM_CD4.,4,8,7,2,5,10,10,47,7,8
Teffector.EM_CD4.,1,0,7,0,2,0,0,71,7,8
Tfh.,1,0,0,0,2,0,0,2,0,0
Trm_Th1.Th17.,5,9,9,1,6,12,1,29,9,10
T_CD4.CD8.,11,12,11,7,8,14,11,44,11,12
Tregs.,3,1,1,6,1,1,9,8,1,1
Tnaive.CM_CD8.,2,5,4,1,0,6,3,60,4,5
Tem.emra_CD8.,6,10,8,4,4,11,7,18,8,9
Tnaive.CM_CD8.,2,5,4,1,3,6,3,26,4,5
Tnaive.CM_CD4.,0,2,2,1,1,2,1,6,2,2
Tnaive.CM_CD4.,0,3,2,1,3,4,1,48,2,3
Teffector.EM_CD4.,4,8,10,2,0,10,6,55,7,8
Teffector.EM_CD4.,4,8,7,2,0,10,10,39,7,8
Tfh.,1,0,0,0,0,0,0,39,0,0
Tfh.,1,0,0,0,2,0,0,58,0,0
Tgd_CRTAM..,8,6,5,3,4,8,4,14,5,6
Tnaive.CM_CD4.,0,2,2,1,3,3,1,72,2,3
Tnaive.CM_CD8.,0,2,4,1,1,6,3,45,4,5
Tnaive.CM_CD4.,0,2,2,1,1,4,1,32,2,2
Tfh.,1,0,0,0,2,0,0,12,0,0
Tfh.,1,0,0,0,2,0,0,76,0,0
Trm.em_CD8.,9,7,6,3,4,9,5,43,6,7
Tfh.,1,0,0,0,2,0,0,46,0,0
Tnaive.CM_CD4.,0,2,2,1,3,3,1,4,2,3
Tfh.,1,0,0,0,2,0,0,58,0,0
Tgd_CRTAM..,8,6,5,3,5,8,4,27,5,6
Tnaive.CM_CD4.,0,2,2,1,3,3,1,59,2,3
Tnaive.CM_CD4.,0,3,2,1,1,4,1,1,2,2
Tem.emra_CD8.,6,10,8,4,4,11,7,53,8,9
Tnaive.CM_CD4.,0,2,2,1,6,3,1,42,2,2
Trm_Th1.Th17.,5,9,4,5,1,7,8,13,9,10
Tnaive.CM_CD4.,0,2,2,1,1,2,1,32,2,2
Tgd_CRTAM..,8,6,5,3,4,8,4,18,5,6
Tnaive.CM_CD4.,0,2,2,1,1,2,1,75,2,3
Tnaive.CM_CD4.,0,3,2,1,3,7,1,9,2,3
Tnaive.CM_CD4.,0,2,2,1,1,7,1,33,2,3
Teffector.EM_CD4.,7,11,7,2,0,10,6,39,7,8
Tfh.,1,0,0,0,2,0,0,74,0,0
Tnaive.CM_CD4.,0,2,2,1,3,3,1,4,2,3
Tregs.,3,1,1,6,6,1,9,24,1,1
Tnaive.CM_CD8.,2,5,4,1,3,6,3,23,4,5
Trm_Th1.Th17.,5,9,9,5,6,12,8,23,9,10
Tregs.,3,1,1,6,1,1,9,13,1,1
Trm_gut_CD8.,7,11,10,2,0,13,6,55,10,11
Tnaive.CM_CD8.,2,5,4,1,6,6,3,23,4,5
Tem.emra_CD8.,6,10,8,4,5,11,7,15,8,9
Tnaive.CM_CD8.,2,5,4,1,3,6,3,62,4,5
MAIT.,10,4,3,2,5,5,2,15,3,4
Tregs.,3,1,1,6,1,1,9,13,1,1
Tnaive.CM_CD4.,0,3,2,1,3,7,1,48,2,3
Tnaive.CM_CD4.,0,2,2,1,3,4,1,30,2,2
Tregs.,3,1,1,6,7,1,9,21,1,1
Tregs.,3,1,1,6,2,1,9,3,1,1
Teffector.EM_CD4.,4,8,7,2,0,10,6,55,7,8
MAIT.,10,4,3,2,5,5,2,70,3,4
Trm_Th1.Th17.,5,9,9,5,3,12,8,5,9,10
Tem.emra_CD8.,6,10,8,4,4,11,7,56,8,9
Trm_gut_CD8.,7,11,10,2,0,13,6,16,10,11
Teffector.EM_CD4.,4,8,7,2,5,10,10,47,7,8
Tnaive.CM_CD4.,0,2,2,1,3,2,1,4,2,3
Tnaive.CM_CD4.,0,2,2,1,1,2,1,1,2,2
Tnaive.CM_CD4.,0,2,2,1,1,2,1,68,2,2
Teffector.EM_CD4.,4,8,7,0,2,10,0,76,7,8
Tfh.,1,0,0,0,2,0,0,2,0,0
Tgd_CRTAM..,8,6,5,3,4,8,4,56,5,6
Tnaive.CM_CD8.,2,5,4,1,6,6,3,20,4,5
Trm_gut_CD8.,7,11,10,2,0,13,6,39,10,11
Tnaive.CM_CD8.,2,5,4,1,3,6,3,26,4,5
Tnaive.CM_CD8.,2,5,4,1,1,6,3,32,4,5
Trm_gut_CD8.,7,11,10,2,0,10,6,50,10,11
Tnaive.CM_CD4.,0,3,2,1,3,7,1,48,2,3
MAIT.,10,4,3,2,5,5,2,27,3,4
Trm_Th1.Th17.,5,9,9,5,6,12,8,24,9,10
Tfh.,1,0,2,0,2,0,0,65,0,0
Tfh.,1,0,0,0,2,0,0,46,0,0
Tgd_CRTAM..,8,6,5,3,4,8,4,14,5,6
Tregs.,3,1,1,6,8,1,9,28,1,1
Tfh.,1,0,0,0,2,0,0,65,0,0
Trm_Th1.Th17.,5,9,9,5,6,12,8,31,9,10
Tnaive.CM_CD4.,0,3,2,1,3,3,1,26,2,3
Trm_Th1.Th17.,5,9,9,0,2,12,8,65,9,10
Tnaive.CM_CD4.,0,2,2,1,1,2,1,61,2,2
Teffector.EM_CD4.,4,8,3,2,0,5,10,10,7,8
Tfh.,1,0,0,0,2,0,0,46,0,0
Tnaive.CM_CD4.,0,3,2,1,6,4,1,20,2,3
Tnaive.CM_CD4.,0,2,2,1,1,7,1,1,2,2
Trm_Th1.Th17.,5,9,9,5,1,12,8,75,9,10
Trm_gut_CD8.,7,11,10,2,0,13,6,50,10,11
Tnaive.CM_CD8.,2,5,4,1,3,6,3,49,4,5
Tregs.,3,1,1,6,1,1,9,8,1,1
Tnaive.CM_CD8.,2,5,4,1,6,6,3,23,4,5
Tregs.,3,1,1,6,7,1,9,21,1,1
Tnaive.CM_CD8.,2,5,4,1,1,6,3,45,4,5
Tfh.,1,0,0,0,8,0,0,36,0,0
Tregs.,3,1,1,6,8,1,9,28,1,1
Tgd_CRTAM..,8,6,5,3,4,8,4,14,5,6
Tfh.,1,0,0,0,2,0,0,74,0,0
Trm_Th1.Th17.,2,5,9,1,3,12,1,34,2,3
Tfh.,1,0,0,0,2,0,0,74,0,0
Tnaive.CM_CD4.,0,2,2,1,1,7,1,1,2,2
MAIT.,10,4,3,2,5,5,2,54,3,4
Tnaive.CM_CD4.,0,3,2,1,3,4,1,30,2,2
Teffector.EM_CD4.,4,8,7,2,0,10,6,77,7,8
Tregs.,3,1,1,6,7,1,9,66,1,1
Tfh.,1,0,0,0,1,0,0,75,0,0
Tnaive.CM_CD4.,0,3,2,1,1,4,1,1,2,2
Tem.emra_CD8.,6,10,8,4,4,11,7,70,8,9
Teffector.EM_CD4.,4,8,7,2,5,10,10,63,7,8
Tnaive.CM_CD4.,0,3,2,1,3,4,1,9,2,3
Tfh.,1,0,0,0,2,0,0,2,0,0
Tregs.,3,1,1,6,2,1,9,78,1,1
Tem.emra_CD8.,6,10,8,4,4,11,7,37,8,9
Tnaive.CM_CD4.,0,2,2,1,3,7,1,11,2,3
Trm_Th1.Th17.,5,9,9,5,6,12,8,24,9,10
Tfh.,1,0,0,0,2,0,0,16,0,0
MAIT.,10,4,3,2,5,5,2,54,3,4
Tnaive.CM_CD4.,0,2,2,1,1,2,1,75,2,3
Tnaive.CM_CD4.,0,3,2,1,3,7,1,30,2,3
Tregs.,3,1,1,6,1,1,9,68,1,1
Trm_Th1.Th17.,5,9,9,5,6,12,8,24,9,10
Tem.emra_CD8.,6,10,8,4,4,11,7,22,8,9
MAIT.,10,4,3,2,5,5,2,63,3,4
Tregs.,3,1,1,6,1,1,9,3,1,1
Tnaive.CM_CD4.,0,3,2,1,1,2,1,61,2,3
Tnaive.CM_CD8.,2,5,4,1,3,6,3,11,4,5
Tnaive.CM_CD8.,2,5,4,1,1,6,3,51,4,5
Trm_Th1.Th17.,5,9,9,5,6,12,8,24,9,10
Teffector.EM_CD4.,4,8,7,0,6,10,0,60,7,8
Tnaive.CM_CD4.,0,3,2,1,3,3,1,26,2,3
Tfh.,1,3,2,1,6,0,1,29,0,0
Tgd_CRTAM..,8,6,5,3,4,8,4,56,5,6
Tgd_CRTAM..,8,6,5,3,5,8,4,15,5,6
Tnaive.CM_CD4.,0,2,2,1,1,7,1,40,2,2
Trm_Th1.Th17.,5,2,9,5,6,12,8,29,9,10
Trm_Th1.Th17.,5,9,9,5,6,12,8,24,9,10
Tem.emra_CD8.,6,10,8,4,4,11,7,22,8,9
Teffector.EM_CD4.,4,8,7,2,5,10,10,63,7,8
Trm_Th1.Th17.,5,9,9,5,6,12,8,24,9,10
Tnaive.CM_CD4.,0,3,2,1,1,2,1,1,2,2
Tnaive.CM_CD4.,0,3,2,1,3,4,1,5,2,3
Tnaive.CM_CD8.,2,5,4,1,3,6,3,62,4,5
Tgd_CRTAM..,8,6,5,3,4,8,4,37,5,6
Tnaive.CM_CD4.,0,2,2,1,1,2,1,61,2,2
Tnaive.CM_CD4.,0,2,2,1,6,2,1,29,2,3
Tnaive.CM_CD4.,0,2,2,1,3,2,1,7,2,3
Tnaive.CM_CD4.,0,3,2,1,3,4,1,52,2,3
Tregs.,3,1,1,6,7,1,9,3,1,1
Tnaive.CM_CD4.,0,2,2,1,1,2,1,51,2,2
Trm_Th1.Th17.,5,9,9,5,6,12,8,24,9,10
Teffector.EM_CD4.,4,8,7,2,0,10,6,16,7,8
Teffector.EM_CD4.,4,8,7,2,0,10,10,39,7,8
Tnaive.CM_CD8.,2,5,4,1,3,6,3,7,4,5
Trm_gut_CD8.,7,11,10,2,0,13,6,16,10,11
Tfh.,1,0,0,0,2,0,0,74,0,0
Trm_gut_CD8.,7,11,10,2,0,13,6,50,10,11
Trm_gut_CD8.,7,11,10,2,0,13,6,39,10,11
Tnaive.CM_CD8.,0,5,4,1,6,6,3,29,4,5
Teffector.EM_CD4.,4,8,7,2,0,10,8,60,7,8
Tnaive.CM_CD8.,2,5,4,1,6,6,3,20,4,5
Tnaive.CM_CD4.,0,2,2,1,1,7,1,40,2,2
Tgd_CRTAM..,8,6,5,3,5,8,4,70,5,6
Tem.emra_CD8.,6,10,8,4,4,11,7,37,8,9
MAIT.,10,4,3,2,5,5,2,63,3,4
Tnaive.CM_CD8.,2,5,4,1,6,6,3,31,4,5
Tgd_CRTAM..,8,6,5,3,5,8,4,70,5,6
Tnaive.CM_CD8.,2,5,4,1,3,6,3,48,4,5
Tregs.,3,1,1,6,7,1,9,66,1,1
Teffector.EM_CD4.,4,8,7,2,5,10,10,77,7,8
Tnaive.CM_CD4.,0,3,2,1,3,3,1,11,2,3
Tfh.,1,0,0,0,2,0,0,74,0,0
Trm.em_CD8.,9,7,6,3,2,9,5,17,6,7
Tem.emra_CD8.,6,10,8,4,4,11,7,22,8,9
MAIT.,10,4,3,2,5,5,2,63,3,4
Tregs.,3,1,1,6,8,1,9,36,1,1
Teffector.EM_CD4.,4,8,7,2,0,10,10,16,7,8
Tregs.,3,1,1,6,7,1,9,4,1,1
Tem.emra_CD8.,6,10,8,4,4,11,7,14,8,9
Tnaive.CM_CD4.,0,2,2,1,6,3,1,42,2,2
Tfh.,1,0,0,0,8,0,0,36,0,0
Tem.emra_CD8.,8,10,8,3,4,11,4,37,8,9
Tregs.,3,1,1,6,8,1,9,36,1,1
Tregs.,3,1,1,6,6,1,9,31,1,1
Trm_gut_CD8.,7,11,10,2,0,13,6,39,10,11
Tnaive.CM_CD4.,0,2,2,1,3,3,1,7,2,3
Tfh.,1,0,0,0,8,0,0,36,0,0
Tregs.,3,1,1,6,1,1,9,3,1,1
Tnaive.CM_CD8.,2,5,4,1,6,6,3,20,4,5
Tnaive.CM_CD4.,0,2,2,1,1,4,1,61,2,3
Trm_Th1.Th17.,0,9,9,5,6,12,8,23,9,10
Tnaive.CM_CD8.,2,5,4,1,1,6,3,68,4,5
Tregs.,3,1,1,6,8,1,9,28,1,1
Tfh.,1,0,0,0,0,0,0,39,0,0
Trm_Th1.Th17.,5,9,9,5,0,12,8,60,9,10
Tnaive.CM_CD4.,0,3,2,1,3,3,1,9,2,3
Teffector.EM_CD4.,7,11,10,2,0,10,6,0,7,8
Tnaive.CM_CD4.,0,2,2,1,3,3,1,49,2,3
Trm_gut_CD8.,7,11,10,2,0,13,6,0,10,11
Tregs.,3,1,1,6,8,1,9,28,1,1
Tnaive.CM_CD4.,0,3,2,1,3,4,1,30,2,3
Tnaive.CM_CD8.,2,5,4,1,3,6,3,30,4,5
Trm_gut_CD8.,7,11,10,2,0,13,6,0,10,11
Trm_gut_CD8.,7,11,10,2,1,13,6,45,10,11
Tfh.,1,0,0,0,2,0,0,58,0,0
Trm_Th1.Th17.,5,9,2,1,1,12,8,45,9,10
Trm.em_CD8.,9,7,6,3,5,9,5,67,6,7
Tregs.,3,1,1,6,7,1,9,66,1,1
Tfh.,1,12,0,0,0,0,0,0,0,0
Tnaive.CM_CD4.,0,3,2,1,3,4,1,49,2,3
Teffector.EM_CD4.,4,8,7,2,0,10,10,10,7,8
Tnaive.CM_CD8.,2,5,4,1,1,6,3,72,4,5
Tfh.,1,0,0,0,2,0,0,2,0,0
Tnaive.CM_CD8.,2,5,4,1,6,6,3,23,4,5
Tnaive.CM_CD4.,0,3,2,1,1,7,1,40,2,2
Tfh.,1,0,0,0,8,0,0,36,0,0
Tnaive.CM_CD4.,0,2,2,1,6,2,1,29,2,2
Tnaive.CM_CD4.,0,2,2,1,3,4,1,5,2,3
Tregs.,3,1,1,6,2,1,9,78,1,1
Tfh.,1,0,0,0,2,0,0,65,0,0
Tregs.,3,1,1,6,8,1,9,28,1,1
Teffector.EM_CD4.,9,7,7,2,5,9,10,15,7,8
Tem.emra_CD8.,6,10,8,4,4,11,7,18,8,9
Tnaive.CM_CD4.,0,3,2,1,3,4,1,26,2,3
Trm_Th1.Th17.,5,9,9,5,6,12,8,31,9,10
Tfh.,1,0,0,0,2,0,0,35,0,0
Tnaive.CM_CD4.,0,2,2,1,1,2,1,41,2,2
Trm_Th1.Th17.,5,9,9,5,6,12,8,24,9,10
Teffector.EM_CD4.,4,8,7,2,0,10,10,10,7,8
Tem.emra_CD8.,6,10,8,4,4,11,7,22,8,9
Tnaive.CM_CD4.,0,3,2,1,3,7,1,26,2,3
Tnaive.CM_CD4.,0,2,2,1,1,2,1,1,2,2
Tem.emra_CD8.,6,10,8,4,4,11,7,53,8,9
Tnaive.CM_CD4.,0,2,2,1,3,2,1,7,2,3
MAIT.,10,4,3,2,5,5,2,63,3,4
Tem.emra_CD8.,6,10,8,4,4,11,7,53,8,9
Tfh.,1,0,0,0,2,0,0,2,0,0
Tgd_CRTAM..,8,6,5,3,4,8,4,37,5,6
Tnaive.CM_CD4.,0,3,2,1,3,4,1,11,2,3
Tnaive.CM_CD4.,0,2,2,1,1,2,1,72,2,2
Tnaive.CM_CD4.,0,2,2,1,1,2,1,51,2,2
Trm_Th1.Th17.,0,9,9,1,6,12,1,20,9,10
Tregs.,3,1,1,6,2,1,9,2,1,1
Tnaive.CM_CD8.,2,5,4,1,3,6,3,59,4,5
Tfh.,1,0,0,0,2,4,0,12,0,0
Tfh.,1,0,0,0,2,0,0,46,0,0
Tregs.,0,3,1,6,6,1,9,42,1,1
Tnaive.CM_CD4.,0,3,2,1,3,3,1,4,2,3
Tregs.,3,1,1,6,7,1,9,3,1,1
Trm_gut_CD8.,7,11,10,2,0,13,6,50,10,11
Tregs.,3,1,1,6,1,1,9,75,1,1
Trm_gut_CD8.,7,11,10,2,0,13,6,60,10,11
Trm_Th1.Th17.,5,9,9,5,6,12,8,24,9,10
Tgd_CRTAM..,8,6,8,4,5,8,7,67,5,6
Tnaive.CM_CD4.,0,2,2,1,1,7,1,1,2,2
Tnaive.CM_CD8.,2,5,4,1,3,6,3,30,4,5
Tfh.,1,0,0,0,2,0,0,65,0,0
Tregs.,3,1,1,1,1,1,1,41,1,1
Tfh.,1,0,0,0,8,0,0,36,0,0
Teffector.EM_CD4.,4,8,7,2,0,10,10,77,7,8
Tnaive.CM_CD4.,0,2,2,1,1,2,1,41,2,2
Trm_Th1.Th17.,5,9,9,5,6,12,8,64,9,10
MAIT.,10,4,3,2,5,5,2,63,3,4
Tregs.,3,1,1,6,7,1,9,66,1,1
Trm_Th1.Th17.,5,9,9,5,6,12,8,24,9,10
Trm_Th1.Th17.,5,9,9,5,0,12,8,60,9,10
Teffector.EM_CD4.,4,8,7,2,0,10,10,55,7,8
Tfh.,1,0,0,0,2,0,0,58,0,0
Tnaive.CM_CD4.,0,3,2,1,3,4,1,62,2,3
Tnaive.CM_CD4.,0,2,2,1,1,2,1,6,2,2
Tfh.,1,0,0,0,8,0,0,36,0,0
Tfh.,1,0,0,0,2,0,0,25,0,0
Tregs.,3,1,1,6,2,1,9,65,1,1
Tregs.,3,1,1,6,7,1,9,21,1,1
Teffector.EM_CD4.,4,8,7,2,0,10,10,0,7,8
Tnaive.CM_CD4.,0,2,2,1,1,3,1,75,2,2
Tnaive.CM_CD8.,2,5,4,1,1,6,3,29,4,5
Tregs.,3,1,1,6,7,1,9,66,1,1
Tfh.,1,0,0,0,2,0,0,3,0,0
Tnaive.CM_CD8.,2,5,4,1,3,6,3,38,4,5
Tfh.,1,0,0,0,8,0,0,36,0,0
Tfh.,1,0,0,0,2,0,0,12,0,0
Tfh.,1,0,0,0,2,0,0,2,0,0
Tfh.,1,0,0,0,2,0,0,46,0,0
Tfh.,1,0,0,2,0,0,6,60,0,0
Tgd_CRTAM..,8,6,5,3,5,8,4,15,5,6
Tregs.,3,1,1,6,8,1,9,28,1,1
Tnaive.CM_CD8.,2,5,4,1,3,6,1,9,4,5
Tem.emra_CD8.,6,10,8,4,5,11,7,15,8,9
Trm_gut_CD8.,7,11,10,2,0,13,6,0,10,11
Tfh.,1,0,0,0,2,0,0,2,0,0
Trm_Th1.Th17.,5,9,4,5,3,12,8,5,9,10
Trm_Th1.Th17.,5,9,9,5,6,12,8,64,9,10
Teffector.EM_CD4.,4,8,7,2,5,10,10,15,7,8
Tem.emra_CD8.,6,10,8,4,4,11,7,56,8,9
Tem.emra_CD8.,6,10,8,4,4,11,7,22,8,9
Tregs.,3,1,1,6,1,1,9,3,1,1
Tnaive.CM_CD8.,2,5,4,1,6,6,3,29,4,5
Trm.em_CD8.,9,8,6,3,2,9,8,31,6,7
Trm_gut_CD8.,7,11,10,2,0,13,6,0,10,11
Tfh.,1,0,0,0,2,0,0,65,0,0
Tfh.,1,0,0,0,2,0,0,2,0,0
Trm_Th1.Th17.,5,9,9,5,2,12,8,17,9,10
Tnaive.CM_CD4.,0,2,2,1,1,2,1,1,2,2
Tfh.,1,0,0,0,2,0,0,58,0,0
Tgd_CRTAM..,8,6,5,3,4,8,4,37,5,6
Tfh.,1,0,0,0,2,12,0,2,0,0
Tnaive.CM_CD8.,2,5,2,1,1,6,1,45,4,5
Trm_Th1.Th17.,5,9,0,2,2,12,8,78,9,10
Tnaive.CM_CD4.,0,3,2,1,1,2,1,72,2,3
Tnaive.CM_CD4.,0,2,2,1,6,3,1,29,2,2
Teffector.EM_CD4.,4,8,7,2,0,10,10,10,7,8
Teffector.EM_CD4.,4,8,7,2,5,10,10,54,7,8
Tem.emra_CD8.,6,10,8,4,4,11,7,14,8,9
Tregs.,3,1,1,6,7,1,9,66,1,1
Tregs.,3,1,1,6,7,1,9,57,1,1
Tem.emra_CD8.,6,10,8,4,5,11,7,27,8,9
Tnaive.CM_CD4.,0,3,2,1,3,4,1,19,2,3
Tnaive.CM_CD4.,0,2,2,1,1,2,1,6,2,2
Tnaive.CM_CD4.,0,2,2,1,3,2,1,7,2,3
Tnaive.CM_CD4.,0,2,2,1,3,3,1,59,2,3
Tregs.,3,1,1,6,2,1,9,46,1,1
Tregs.,3,1,1,6,7,1,9,66,1,1
Tnaive.CM_CD8.,2,5,4,1,6,6,3,20,4,5
Tnaive.CM_CD4.,0,3,2,1,1,4,1,72,2,2
Tfh.,1,0,0,0,1,0,0,75,0,0
Tnaive.CM_CD4.,0,2,2,1,3,4,1,11,2,3
Trm_gut_CD8.,7,11,10,2,0,13,6,0,10,11
Trm_Th1.Th17.,5,9,2,5,7,0,8,73,0,0
Tregs.,3,1,1,6,2,1,9,75,1,1
Tnaive.CM_CD4.,0,3,2,1,3,7,1,11,2,3
Trm_Th1.Th17.,0,3,2,1,3,7,1,34,9,10
Tnaive.CM_CD4.,0,2,2,1,1,2,1,1,2,2
Tregs.,3,1,1,6,3,1,9,5,1,1
Tnaive.CM_CD8.,2,5,4,1,1,6,3,61,4,5
Trm_Th1.Th17.,5,9,9,1,3,12,1,34,9,10
Cycling.T.NK.,6,10,8,4,4,11,7,14,8,9
Tfh.,1,0,0,0,2,0,0,58,0,0
Tnaive.CM_CD8.,2,5,4,1,3,6,3,30,4,5
Teffector.EM_CD4.,4,8,7,2,0,10,10,16,7,8
Tnaive.CM_CD8.,2,5,4,1,1,6,3,40,4,5
Teffector.EM_CD4.,4,8,7,2,0,10,6,60,7,8
Tem.emra_CD8.,6,10,8,4,5,11,7,27,8,9
Tem.emra_CD8.,6,10,8,4,5,11,7,15,8,9
Teffector.EM_CD4.,4,8,7,2,0,10,6,0,7,8
Tnaive.CM_CD4.,0,3,2,1,3,7,1,11,2,3
Tnaive.CM_CD4.,0,2,2,1,1,3,1,1,2,2
Tfh.,1,0,0,0,2,0,0,65,0,0
Tregs.,3,1,1,6,7,1,9,66,1,1
Tnaive.CM_CD4.,0,3,2,1,3,7,1,30,2,3
Tnaive.CM_CD4.,0,3,2,1,3,7,1,30,2,3
Tregs.,3,1,1,6,7,1,9,21,1,1
Tnaive.CM_CD4.,0,2,2,1,1,4,1,32,2,2
MAIT.,10,4,3,2,4,5,2,53,3,4
Tnaive.CM_CD8.,2,5,4,1,3,6,3,26,4,5
Tnaive.CM_CD4.,0,2,2,1,1,4,1,29,2,2
Trm_Th1.Th17.,5,9,9,5,6,12,8,31,9,10
Tnaive.CM_CD4.,0,2,2,1,1,4,1,45,2,2
Tregs.,3,1,1,6,7,1,9,57,1,1
MAIT.,10,4,3,2,5,5,2,63,3,4
Tnaive.CM_CD4.,0,3,2,1,3,7,1,7,2,3
Tfh.,1,0,0,0,2,0,0,12,0,0
Tgd_CRTAM..,8,6,5,3,4,8,4,14,5,6
Tregs.,3,1,1,6,6,1,9,31,1,1
Tregs.,3,1,1,6,2,1,9,3,1,1
Tnaive.CM_CD4.,0,3,2,1,3,3,1,7,2,3
MAIT.,10,4,3,2,5,5,2,54,3,4
Tnaive.CM_CD8.,2,5,4,1,6,6,1,23,4,5
Tnaive.CM_CD4.,0,2,2,1,1,2,1,13,2,2
Teffector.EM_CD4.,4,8,7,2,5,10,10,47,7,8
Trm_gut_CD8.,7,11,10,2,0,13,6,0,10,11
Tregs.,3,1,1,6,1,1,9,3,1,1
Tregs.,3,1,1,6,8,1,9,28,1,1
Tnaive.CM_CD4.,0,2,2,1,1,2,1,6,2,2
Trm_gut_CD8.,7,11,10,2,0,13,6,39,10,11
Tnaive.CM_CD4.,0,2,2,1,3,4,1,34,2,2
Trm_gut_CD8.,7,11,10,2,0,13,6,35,10,11
Tnaive.CM_CD4.,0,3,4,1,3,6,1,38,2,3
Trm_Th1.Th17.,5,9,9,5,2,12,8,71,9,10
Trm_Th1.Th17.,5,9,9,5,0,12,8,50,9,10
Tnaive.CM_CD4.,0,2,2,1,1,2,1,6,2,3
Trm_gut_CD8.,7,11,10,2,0,13,6,60,10,11
Trm.em_CD8.,9,7,6,3,5,9,5,70,6,7
Tem.emra_CD8.,6,10,8,4,4,11,7,53,8,9
Trm_gut_CD8.,7,11,10,2,0,13,6,39,10,11
Tregs.,3,1,1,6,8,1,9,28,1,1
Tnaive.CM_CD4.,0,2,2,1,3,7,1,7,2,2
Tfh.,1,0,0,0,2,0,0,46,0,0
Trm_Th1.Th17.,5,9,4,5,6,12,8,20,9,10
Tfh.,1,0,0,0,2,0,0,71,0,0
Teffector.EM_CD4.,4,8,7,2,0,10,6,39,7,8
Teffector.EM_CD4.,4,0,0,2,0,10,6,60,7,8
Teffector.EM_CD4.,4,8,7,2,0,10,10,58,7,8
Tnaive.CM_CD8.,2,5,4,1,6,6,3,20,4,5
Tregs.,3,1,1,6,2,1,9,2,1,1
Tnaive.CM_CD4.,0,2,2,1,1,2,1,75,2,2
Tregs.,3,1,1,6,7,1,9,66,1,1
Teffector.EM_CD4.,4,11,7,2,0,10,10,16,7,8
Trm_Th1.Th17.,5,9,9,5,0,12,8,77,9,10
Teffector.EM_CD4.,4,8,7,2,0,10,6,50,7,8
Trm_gut_CD8.,7,11,10,2,0,13,6,55,10,11
T_CD4.CD8.,11,12,11,7,2,14,11,17,11,12
Trm_gut_CD8.,7,11,10,2,0,13,6,0,10,11
Tnaive.CM_CD4.,0,2,2,1,6,3,1,64,2,3
Teffector.EM_CD4.,4,8,7,2,0,10,10,77,7,8
Teffector.EM_CD4.,4,8,7,2,5,10,10,47,7,8
T_CD4.CD8.,11,12,11,7,8,14,11,44,11,12
Tnaive.CM_CD8.,2,5,4,1,3,6,3,38,4,5
Tfh.,1,0,0,0,2,0,0,2,0,0
Trm.em_CD8.,9,7,6,3,5,9,5,27,6,7
Tnaive.CM_CD8.,2,5,4,1,1,6,3,61,4,5
Tnaive.CM_CD8.,2,5,4,1,3,6,3,62,4,5
Trm_gut_CD8.,7,11,10,2,0,13,6,39,10,11
Trm.em_CD8.,9,7,6,3,5,9,5,70,6,7
Tnaive.CM_CD4.,0,3,4,1,3,7,1,19,2,3
Trm_Th1.Th17.,5,9,9,5,6,12,8,31,9,10
Tgd_CRTAM..,8,6,5,3,5,8,4,70,5,6
Tgd_CRTAM..,8,6,5,3,5,8,4,67,5,6
Trm_gut_CD8.,7,11,10,2,0,13,6,50,10,11
Tnaive.CM_CD8.,2,5,4,1,6,6,3,29,4,5
Tnaive.CM_CD4.,0,3,2,1,3,7,1,11,2,3
Tem.emra_CD8.,6,10,8,4,4,11,7,18,8,9
Tfh.,1,0,0,0,2,0,0,46,0,0
Trm_Th1.Th17.,0,9,4,1,3,12,1,59,9,10
Trm_gut_CD8.,7,11,10,2,2,13,6,12,10,11
Tnaive.CM_CD4.,0,2,2,1,6,2,1,42,2,3
MAIT.,10,4,3,2,5,5,2,70,3,4
Tnaive.CM_CD4.,0,3,4,1,3,4,3,26,2,3
Tfh.,1,0,0,0,2,0,0,74,0,0
Teffector.EM_CD4.,4,8,7,0,0,10,0,16,7,8
Trm_Th1.Th17.,5,9,9,5,3,12,8,48,9,10
Trm.em_CD8.,9,7,6,3,5,9,5,70,6,7
Trm_gut_CD8.,7,11,10,2,0,13,6,10,10,11
Tnaive.CM_CD4.,0,2,2,1,1,2,1,72,2,2
Tem.emra_CD8.,6,10,8,4,5,11,7,15,8,9
Tgd_CRTAM..,8,6,5,3,5,11,4,70,5,6
Tgd_CRTAM..,8,6,5,3,4,8,4,22,5,6
Trm_Th1.Th17.,5,9,9,5,6,12,8,64,9,10
Tregs.,3,1,1,6,1,1,9,41,1,1
Tfh.,1,0,0,0,2,0,0,58,0,0
Tem.emra_CD8.,6,10,8,4,4,11,7,53,8,9
MAIT.,10,4,3,2,5,5,2,70,3,4
Tregs.,3,1,1,6,8,1,9,28,1,1
Tregs.,3,1,1,6,7,1,9,66,1,1
Tem.emra_CD8.,6,10,8,4,4,11,7,56,8,9
Tnaive.CM_CD8.,2,5,4,1,1,6,3,51,4,5
Trm.em_CD8.,9,7,6,3,4,9,5,43,6,7
Trm_gut_CD8.,7,11,10,2,0,13,6,39,10,11
