cell_type,MultiK,ChooseR,MultiK + scVI,MultiK + Scanpy,MultiK + elbow,ChooseR + scVI,ChooseR + Scanpy,ChooseR + elbow,MultiK + scLENS,ChooseR + scLENS
Tfh.,2,6,8,7,5,6,5,1,5,6
Tnaive.CM_CD4.,1,0,0,6,0,0,1,0,0,0
Tnaive.CM_CD8.,5,1,2,2,1,2,1,0,1,2
Tfh.,2,6,8,7,5,6,5,1,5,6
Tnaive.CM_CD8.,5,2,2,2,1,2,1,0,1,2
Tfh.,2,10,8,7,5,12,5,1,5,6
Tfh.,2,6,8,7,5,6,5,1,5,6
Tnaive.CM_CD8.,5,2,2,2,1,2,0,0,1,1
MAIT.,3,7,7,8,4,11,6,2,9,11
Teffector.EM_CD4.,3,7,8,9,4,8,6,1,6,8
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,1
Tnaive.CM_CD8.,5,2,2,1,1,2,0,0,1,1
Tregs.,4,3,3,3,2,3,2,1,2,3
Teffector.EM_CD4.,1,0,7,9,3,5,6,2,6,7
Tnaive.CM_CD4.,1,0,0,1,7,0,0,0,0,1
Tfh.,2,6,8,7,8,12,5,1,5,6
Teffector.EM_CD4.,3,7,7,9,4,7,6,1,6,7
Tregs.,1,0,3,12,7,3,2,0,0,0
Tnaive.CM_CD8.,5,2,2,1,1,1,0,0,1,1
Trm_Th1.Th17.,1,0,12,6,0,3,1,0,8,10
Teffector.EM_CD4.,3,7,7,9,4,5,6,1,6,7
Tnaive.CM_CD4.,1,0,0,0,0,0,0,0,0,0
Tfh.,2,6,8,7,5,12,5,1,5,6
Trm.em_CD8.,8,5,5,5,3,5,4,2,4,5
Tregs.,4,3,3,3,8,3,2,0,2,3
Teffector.EM_CD4.,3,7,7,8,4,7,6,2,6,7
T_CD4.CD8.,2,6,6,11,3,13,8,2,10,12
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Teffector.EM_CD4.,3,5,7,8,4,7,6,2,6,7
Tem.emra_CD8.,7,4,4,4,4,4,3,2,3,4
Tgd_CRTAM..,8,9,11,5,3,10,4,2,7,9
Tfh.,2,6,8,7,4,6,5,1,5,6
Tnaive.CM_CD4.,0,0,1,6,0,1,1,0,0,0
Tfh.,2,6,8,7,4,12,5,1,5,6
Tnaive.CM_CD4.,0,3,1,1,1,1,0,0,0,1
Tnaive.CM_CD8.,5,0,0,2,1,0,1,0,1,2
Tnaive.CM_CD8.,5,2,2,2,1,2,1,0,1,2
Tnaive.CM_CD8.,5,2,2,13,6,2,7,0,1,2
Trm_Th1.Th17.,1,6,6,0,0,0,0,0,6,6
Tregs.,4,3,3,3,5,3,2,1,2,3
Tnaive.CM_CD8.,5,2,2,2,1,2,1,0,1,2
Trm_gut_CD8.,3,8,9,9,4,8,6,1,6,8
Tnaive.CM_CD4.,1,10,0,1,1,0,0,0,0,1
MAIT.,3,7,7,8,4,11,6,2,9,11
Tregs.,4,3,3,3,5,3,2,1,2,3
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,1
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tregs.,4,3,3,3,2,3,2,1,2,3
Trm_Th1.Th17.,6,11,12,13,6,9,7,0,8,10
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD4.,1,0,0,6,0,0,1,0,0,0
MAIT.,10,7,7,8,4,11,6,2,9,11
Tfh.,2,6,8,7,5,6,5,1,5,6
Tfh.,1,10,6,6,7,6,0,0,0,0
Tfh.,2,6,8,7,5,12,5,1,5,6
Tgd_CRTAM..,8,4,11,5,3,10,4,2,7,9
Tnaive.CM_CD4.,1,0,0,6,0,0,1,0,0,0
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
MAIT.,10,7,7,8,4,11,6,2,9,11
Tnaive.CM_CD4.,0,1,1,0,0,1,0,0,0,0
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Tnaive.CM_CD8.,5,2,2,6,0,2,1,0,1,2
Trm_Th1.Th17.,6,11,12,2,1,2,0,0,1,2
Teffector.EM_CD4.,3,7,7,8,4,7,6,2,6,7
Teffector.EM_CD4.,3,7,7,8,4,7,6,1,6,7
Tnaive.CM_CD8.,5,2,2,2,1,2,1,0,1,2
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Tfh.,2,6,6,7,5,12,5,1,5,6
Tnaive.CM_CD8.,5,2,2,2,1,2,1,0,1,2
Tnaive.CM_CD8.,5,2,2,6,0,2,1,0,1,2
Tnaive.CM_CD8.,1,0,2,6,0,0,1,0,1,2
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tnaive.CM_CD4.,0,1,2,1,1,1,0,0,0,1
Tfh.,2,6,8,7,4,12,5,1,5,6
MAIT.,10,7,7,8,3,11,7,2,9,11
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,1
Trm.em_CD8.,8,5,5,10,8,4,4,0,4,5
Tregs.,4,3,3,3,8,3,2,0,2,3
Tnaive.CM_CD8.,5,2,2,6,0,0,1,0,1,2
Trm_gut_CD8.,3,8,10,9,8,8,6,0,6,8
Trm_gut_CD8.,3,8,9,9,4,8,6,2,6,8
Tem.emra_CD8.,7,5,4,4,3,4,3,2,3,4
Trm_Th1.Th17.,6,11,12,9,4,8,6,1,0,1
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,1
Tnaive.CM_CD8.,5,2,2,2,1,2,1,0,1,2
Trm.em_CD8.,8,5,5,10,3,5,4,2,4,5
Tnaive.CM_CD4.,0,1,2,1,1,1,0,0,0,1
Tfh.,2,6,8,7,2,6,5,1,5,6
Tfh.,2,6,8,7,5,6,5,1,5,6
Teffector.EM_CD4.,3,7,5,10,4,7,4,2,6,7
Tem.emra_CD8.,7,9,4,4,3,4,3,2,3,4
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Trm.em_CD8.,8,5,5,10,4,5,4,2,4,5
Trm_gut_CD8.,3,7,10,9,4,8,6,1,6,8
Trm.em_CD8.,8,5,5,10,4,5,4,2,4,5
Tnaive.CM_CD8.,5,2,2,2,1,9,1,0,1,2
Trm_Th1.Th17.,6,11,12,3,2,6,2,1,5,10
Tfh.,2,6,8,7,4,6,5,1,5,6
Tnaive.CM_CD8.,5,2,2,2,1,2,0,0,1,2
Tnaive.CM_CD4.,0,1,2,1,1,1,0,0,0,1
Tregs.,4,3,3,3,2,3,2,1,2,3
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Trm_Th1.Th17.,1,0,9,2,7,0,1,0,6,10
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,1
Trm_Th1.Th17.,6,11,2,1,1,2,0,0,8,10
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Trm.em_CD8.,8,5,5,5,3,10,4,2,4,5
Teffector.EM_CD4.,3,7,7,8,4,7,6,2,6,7
Teffector.EM_CD4.,3,7,7,8,4,7,6,2,6,7
Tnaive.CM_CD4.,0,0,0,1,8,0,0,0,0,1
Trm_gut_CD8.,3,8,10,14,1,8,6,0,6,8
Tregs.,1,2,3,0,7,3,0,1,2,3
Tnaive.CM_CD8.,5,2,2,6,0,2,1,0,1,2
Tnaive.CM_CD8.,5,2,2,6,0,2,1,0,1,2
Trm_Th1.Th17.,1,0,3,1,7,0,1,0,0,1
Tfh.,2,6,8,7,8,6,5,1,5,6
Tgd_CRTAM..,7,9,11,5,3,10,4,2,7,9
Tnaive.CM_CD4.,1,1,1,0,0,1,0,0,0,0
Tfh.,2,6,6,7,5,6,5,1,5,6
Trm_Th1.Th17.,1,0,0,0,7,0,0,0,8,10
Tregs.,4,3,3,3,2,3,2,1,2,3
Trm.em_CD8.,8,5,5,10,3,5,4,1,4,5
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Trm_Th1.Th17.,6,11,12,13,4,9,7,1,5,6
Tfh.,2,6,8,7,2,6,5,1,5,6
Trm.em_CD8.,8,5,5,5,3,5,4,2,4,5
Trm_Th1.Th17.,6,2,6,7,8,0,5,1,0,1
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tfh.,2,6,6,7,4,12,5,1,5,6
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Tregs.,4,3,3,3,8,3,2,0,2,3
Tregs.,4,3,3,3,2,3,2,1,2,3
Trm.em_CD8.,1,11,5,10,8,8,4,0,4,5
Tnaive.CM_CD4.,0,0,1,1,1,1,0,0,0,0
Tnaive.CM_CD8.,5,2,2,2,1,2,7,0,1,2
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Tfh.,2,6,8,7,8,12,5,1,5,6
Tnaive.CM_CD4.,0,1,0,0,0,0,0,0,0,0
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD8.,5,2,2,2,1,2,0,0,1,1
Tgd_CRTAM..,9,9,11,5,3,5,4,2,7,9
Tnaive.CM_CD4.,0,1,1,0,0,0,0,0,0,0
Tnaive.CM_CD4.,1,0,0,0,1,0,1,0,0,0
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Tnaive.CM_CD4.,1,0,0,0,8,0,0,0,0,1
Tregs.,4,3,3,12,8,3,2,1,2,3
Trm.em_CD8.,8,5,5,5,3,10,4,2,4,5
Tnaive.CM_CD8.,5,2,2,6,0,2,1,0,1,2
Trm_Th1.Th17.,6,11,12,13,6,9,7,0,8,10
MAIT.,3,7,5,9,4,11,6,1,6,8
Trm.em_CD8.,8,5,5,5,3,5,4,2,4,5
Tregs.,4,3,3,12,5,3,2,1,2,3
Tnaive.CM_CD8.,5,2,2,6,0,0,1,0,1,2
Tfh.,2,6,8,7,5,6,5,1,5,6
Tfh.,2,6,6,7,8,12,5,1,5,6
Tnaive.CM_CD4.,1,2,0,0,7,9,0,0,0,1
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Tnaive.CM_CD8.,5,2,2,6,0,0,1,0,1,2
Tnaive.CM_CD8.,1,0,2,0,0,9,0,0,1,2
Tnaive.CM_CD4.,1,0,0,6,0,0,1,0,0,0
MAIT.,10,7,7,8,4,11,6,2,9,11
Tnaive.CM_CD4.,0,1,1,6,0,1,1,0,0,0
Tnaive.CM_CD4.,1,0,0,6,7,0,1,0,0,0
Trm_gut_CD8.,3,8,9,9,4,8,6,1,6,8
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,0
Tregs.,4,3,3,12,5,3,2,1,2,3
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD4.,1,0,1,0,7,1,0,0,0,0
Tfh.,2,6,8,7,2,6,5,1,5,6
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tfh.,2,6,8,7,8,6,5,1,5,6
Tfh.,2,6,8,7,5,6,5,1,5,6
Tregs.,4,3,3,3,2,3,2,1,2,3
Teffector.EM_CD4.,3,7,12,14,1,7,6,1,6,7
Tnaive.CM_CD4.,0,1,0,1,1,0,0,0,0,1
Tfh.,2,6,8,7,2,6,5,1,5,6
Teffector.EM_CD4.,6,11,7,13,6,9,7,0,8,10
Tnaive.CM_CD4.,0,0,0,1,1,0,0,0,0,1
Tfh.,1,10,6,3,8,12,2,0,5,6
Tfh.,2,6,8,7,8,6,5,1,5,6
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD4.,1,0,0,1,7,0,0,0,0,1
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Teffector.EM_CD4.,1,8,10,9,4,12,6,1,6,7
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Tnaive.CM_CD4.,1,1,0,6,1,0,1,0,0,0
Tnaive.CM_CD8.,5,2,0,6,7,2,1,0,1,1
Tnaive.CM_CD8.,5,2,2,1,1,2,0,0,1,1
Tfh.,2,6,6,7,8,12,5,1,5,6
Tnaive.CM_CD8.,1,0,0,6,0,2,1,0,1,1
MAIT.,10,7,7,8,2,11,6,1,9,11
Trm_Th1.Th17.,6,11,1,6,7,9,1,0,8,10
Tfh.,2,3,8,7,2,6,5,1,5,6
Tregs.,4,3,3,3,2,3,2,1,2,3
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD4.,1,0,0,6,0,0,1,0,0,0
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Teffector.EM_CD4.,3,7,7,8,4,8,6,2,6,7
Tnaive.CM_CD4.,0,0,0,0,0,0,0,0,0,0
Tnaive.CM_CD4.,0,1,0,0,0,0,0,0,0,0
Tgd_CRTAM..,9,9,11,5,4,11,4,2,7,9
Tfh.,2,6,6,7,5,12,5,1,5,6
Trm_Th1.Th17.,1,0,9,2,7,12,1,0,8,10
Tnaive.CM_CD4.,1,1,0,0,0,1,0,0,0,0
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tem.emra_CD8.,7,4,4,4,4,4,3,2,3,4
Tnaive.CM_CD4.,0,1,1,0,0,1,0,0,0,0
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Teffector.EM_CD4.,1,0,9,14,8,0,6,0,6,7
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Tfh.,2,6,8,7,5,6,5,1,5,6
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tnaive.CM_CD8.,5,2,2,1,1,2,0,0,1,2
Tnaive.CM_CD4.,1,0,0,0,0,0,0,0,0,0
Tnaive.CM_CD4.,1,1,0,0,0,0,0,0,0,0
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,1
Teffector.EM_CD4.,6,11,7,13,4,11,7,2,6,7
Tfh.,2,6,8,7,5,6,5,1,5,6
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,0
Trm.em_CD8.,8,5,5,10,4,5,4,1,4,5
Tnaive.CM_CD4.,0,1,1,12,1,1,2,0,0,0
Tregs.,4,3,3,3,2,3,2,1,2,3
Trm_Th1.Th17.,6,11,12,13,4,9,7,2,8,10
Tregs.,4,3,3,12,8,3,2,1,2,3
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD8.,1,0,9,2,8,0,1,0,1,1
Tfh.,2,0,6,7,2,12,5,1,5,6
Tfh.,2,6,8,7,4,12,5,1,5,6
Tnaive.CM_CD4.,0,1,1,0,0,1,0,0,0,0
Tnaive.CM_CD8.,5,2,2,2,1,2,1,0,1,2
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Tnaive.CM_CD8.,5,2,2,2,1,2,1,0,1,2
Trm_Th1.Th17.,6,11,12,13,4,9,7,2,8,10
Trm_gut_CD8.,3,8,10,9,8,8,6,1,6,8
Tfh.,2,6,8,7,4,6,5,1,5,6
Tnaive.CM_CD8.,5,2,2,6,0,2,1,0,1,2
Tnaive.CM_CD4.,1,0,0,0,7,0,0,0,0,0
Teffector.EM_CD4.,3,7,7,8,5,7,6,1,6,7
Tnaive.CM_CD4.,0,1,1,0,0,1,0,0,0,0
Tregs.,4,3,3,7,8,3,5,0,2,3
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Tnaive.CM_CD4.,0,1,0,0,1,1,0,0,0,1
Tnaive.CM_CD8.,5,2,2,2,1,2,0,0,1,2
Teffector.EM_CD4.,3,7,7,8,4,11,6,2,6,7
Teffector.EM_CD4.,3,7,7,8,5,7,7,1,6,7
Tregs.,4,3,3,3,2,3,2,1,2,3
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD4.,0,1,0,0,1,0,0,0,0,0
Teffector.EM_CD4.,3,7,7,8,4,7,6,1,6,7
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tfh.,1,0,3,0,8,3,0,0,2,3
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Tfh.,2,6,8,7,2,12,5,1,5,6
Tregs.,4,3,3,12,5,3,2,1,2,3
Teffector.EM_CD4.,3,7,12,14,1,7,6,0,6,8
Tfh.,1,10,0,7,3,12,5,2,5,6
Tnaive.CM_CD8.,5,2,2,1,1,2,0,0,1,1
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tregs.,4,3,3,12,2,3,2,1,2,3
Trm.em_CD8.,8,5,5,10,4,5,4,2,4,5
Tem.emra_CD8.,7,4,4,5,3,4,4,2,3,4
MAIT.,10,7,7,11,3,11,6,2,9,11
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Tnaive.CM_CD8.,5,2,2,6,7,0,1,0,1,2
Tnaive.CM_CD8.,5,2,0,6,0,0,1,0,1,2
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD4.,1,0,0,6,0,0,1,0,0,0
Tfh.,2,6,8,7,4,12,5,1,5,6
Tnaive.CM_CD8.,1,0,0,2,7,0,1,0,1,2
Tregs.,4,3,3,3,8,3,2,0,2,3
Tfh.,2,6,6,7,2,6,5,1,5,6
Tfh.,2,6,8,7,8,6,5,1,5,6
Tregs.,4,3,3,3,2,3,2,1,2,3
Trm_Th1.Th17.,6,11,12,13,6,9,7,0,8,10
Tnaive.CM_CD8.,5,2,2,2,1,2,0,0,1,1
Teffector.EM_CD4.,3,8,8,11,8,10,8,1,10,12
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tnaive.CM_CD8.,5,2,2,6,0,2,1,0,1,2
Tregs.,4,3,3,3,1,3,2,0,2,3
Tfh.,1,10,6,7,5,0,5,1,5,6
Trm_gut_CD8.,3,8,10,14,8,8,6,0,6,8
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD4.,0,1,0,0,0,0,0,0,0,0
Trm_Th1.Th17.,6,11,12,0,1,9,0,0,0,0
Tnaive.CM_CD8.,5,2,2,2,1,2,1,0,1,2
Tfh.,2,6,8,7,4,6,5,1,5,6
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,1
Tregs.,1,0,3,6,7,3,1,0,2,3
Tnaive.CM_CD8.,5,2,2,6,0,0,1,0,1,2
Tnaive.CM_CD4.,0,1,1,0,0,1,0,0,0,0
Tregs.,4,3,3,3,2,3,2,1,2,3
Tfh.,2,6,8,7,4,6,5,1,5,6
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Trm_Th1.Th17.,6,11,1,0,1,9,0,0,0,0
Tfh.,2,6,8,7,5,6,5,1,5,6
Teffector.EM_CD4.,3,7,7,8,4,7,6,1,6,7
Tnaive.CM_CD8.,1,0,0,6,0,0,1,0,1,2
Trm_Th1.Th17.,6,11,12,13,4,9,7,2,8,10
Trm_Th1.Th17.,6,11,12,13,6,9,7,0,8,10
Tnaive.CM_CD8.,5,2,2,1,1,2,0,0,1,1
Tregs.,4,3,3,3,2,3,2,1,2,3
Teffector.EM_CD4.,3,7,7,8,4,5,6,2,6,7
Tnaive.CM_CD4.,0,1,0,0,7,1,0,0,0,0
Tfh.,2,10,6,7,5,12,5,1,5,6
Teffector.EM_CD4.,1,0,9,9,8,11,6,0,6,8
Tnaive.CM_CD8.,5,2,2,6,0,0,1,0,1,2
Tnaive.CM_CD8.,5,2,2,6,1,2,1,0,1,1
Tnaive.CM_CD4.,0,1,1,0,0,1,0,0,0,0
Tnaive.CM_CD8.,5,2,2,6,1,2,1,0,1,2
Tfh.,2,6,8,7,5,6,5,1,5,6
Teffector.EM_CD4.,1,0,9,6,8,0,1,0,3,4
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD4.,1,1,1,0,1,1,0,0,0,0
Tregs.,1,0,6,3,0,3,2,0,2,3
Tnaive.CM_CD4.,0,1,0,6,7,1,1,0,0,0
Tfh.,2,6,6,7,5,12,5,1,5,6
Teffector.EM_CD4.,1,10,12,14,6,9,6,0,6,7
Tnaive.CM_CD8.,5,2,2,1,1,2,0,0,1,1
Teffector.EM_CD4.,1,7,9,10,4,11,6,2,6,7
Trm_Th1.Th17.,6,11,12,13,1,9,7,0,8,10
Tfh.,2,6,6,7,4,12,5,1,5,6
Tnaive.CM_CD4.,1,0,0,6,0,0,1,0,0,0
Tregs.,4,3,3,3,8,3,2,1,2,3
Tfh.,2,6,8,7,5,6,5,1,5,6
Trm_Th1.Th17.,2,6,12,13,5,9,0,1,8,10
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tnaive.CM_CD8.,5,2,2,6,0,2,1,0,1,2
Tfh.,1,0,9,6,7,0,1,0,5,6
Tregs.,4,3,3,12,7,3,2,0,2,3
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Tnaive.CM_CD4.,1,1,1,0,0,1,0,0,0,0
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,0
Tnaive.CM_CD4.,0,1,1,6,0,1,1,0,0,0
Teffector.EM_CD4.,3,7,7,8,4,7,6,2,6,7
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Teffector.EM_CD4.,3,7,7,8,4,7,6,2,6,7
Tnaive.CM_CD4.,1,0,0,0,0,1,0,0,0,0
Trm_Th1.Th17.,6,11,0,13,6,9,7,0,8,10
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Tnaive.CM_CD4.,0,1,0,1,8,1,0,0,0,1
Trm_Th1.Th17.,6,7,12,13,5,9,7,0,8,10
Trm_Th1.Th17.,6,11,7,13,4,9,7,2,8,10
Trm_Th1.Th17.,6,2,12,0,1,9,0,0,8,10
Tnaive.CM_CD8.,5,2,2,2,1,2,1,0,1,2
Tnaive.CM_CD4.,1,0,0,0,7,0,0,0,0,0
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Tnaive.CM_CD8.,5,2,0,2,1,0,1,0,1,2
Tregs.,4,3,3,3,7,3,2,1,2,3
Tem.emra_CD8.,1,4,4,13,8,4,0,0,3,4
Tnaive.CM_CD4.,0,1,1,0,0,1,0,0,0,0
Tfh.,2,6,8,7,5,6,5,1,5,6
Tregs.,4,3,3,3,2,3,2,1,2,3
Tregs.,4,3,3,3,2,3,2,1,2,3
Tgd_CRTAM..,9,9,11,5,3,4,4,2,7,9
Tnaive.CM_CD4.,1,0,0,0,7,0,0,0,0,0
Tfh.,2,6,8,7,5,6,5,1,5,6
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Tnaive.CM_CD4.,0,1,2,1,1,0,0,0,0,0
Tregs.,4,3,3,3,2,3,2,1,2,3
T_CD4.CD8.,1,10,8,1,1,13,0,0,10,12
Tfh.,2,6,8,7,1,6,5,0,5,6
Trm.em_CD8.,8,5,5,10,4,5,4,2,4,5
Teffector.EM_CD4.,3,7,7,8,4,7,6,1,6,7
Tfh.,1,10,6,7,5,12,5,1,5,6
Teffector.EM_CD4.,3,6,9,9,4,11,6,1,6,7
Trm_Th1.Th17.,6,11,12,13,6,9,7,0,8,10
Tnaive.CM_CD8.,5,2,2,6,0,2,1,0,1,2
Tfh.,2,6,6,7,8,12,5,1,5,6
Tnaive.CM_CD4.,0,1,0,0,1,0,0,0,0,0
Tnaive.CM_CD4.,1,0,0,0,6,1,0,0,0,0
Trm_gut_CD8.,3,8,7,9,4,8,6,1,6,8
Tregs.,1,3,3,3,1,3,2,0,2,3
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Trm_Th1.Th17.,6,11,1,13,4,2,0,1,6,10
Tnaive.CM_CD8.,5,2,2,6,0,2,1,0,1,2
Tfh.,2,6,8,7,5,6,5,1,5,6
Teffector.EM_CD4.,1,10,9,11,3,11,8,2,6,7
Tfh.,2,6,8,7,1,6,5,0,5,6
Tnaive.CM_CD8.,5,11,2,13,5,0,7,1,1,2
Teffector.EM_CD4.,3,7,7,8,4,7,6,2,6,7
Trm_Th1.Th17.,6,1,0,2,1,9,1,0,8,2
Trm_gut_CD8.,3,8,12,14,1,12,6,0,6,8
Tfh.,2,6,1,7,7,12,5,0,5,6
Tfh.,2,6,8,7,5,6,5,1,5,6
T_CD4.CD8.,11,7,6,11,3,13,8,2,10,12
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Tnaive.CM_CD4.,0,1,1,1,2,1,0,1,0,1
Tgd_CRTAM..,9,9,11,5,4,10,4,2,7,9
MAIT.,10,7,7,8,4,11,6,2,9,11
Tem.emra_CD8.,7,4,4,4,3,10,3,2,3,4
Tfh.,2,6,8,7,8,12,5,1,5,6
Trm_Th1.Th17.,6,11,12,13,6,9,7,0,8,10
Tnaive.CM_CD4.,0,1,0,1,1,1,0,0,0,0
Tregs.,4,3,3,3,2,3,2,1,2,3
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,0
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Tnaive.CM_CD8.,5,2,2,6,1,2,1,0,1,2
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,1
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,0
Tfh.,2,6,8,7,5,6,5,1,5,6
Tregs.,4,3,3,3,2,3,2,1,2,3
Tregs.,4,3,3,3,3,3,2,2,2,3
Tfh.,2,6,8,7,8,6,5,1,5,6
Tfh.,2,6,6,7,7,12,5,1,5,6
Tfh.,2,6,8,7,5,6,5,1,5,6
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Trm_Th1.Th17.,6,11,12,7,4,6,5,1,5,6
Tnaive.CM_CD4.,1,0,0,0,7,0,0,0,0,0
Tfh.,2,6,8,7,2,6,5,1,5,6
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tnaive.CM_CD8.,1,0,2,6,0,2,1,0,1,2
Tnaive.CM_CD4.,0,1,0,1,1,1,0,0,0,1
Trm_gut_CD8.,3,8,10,9,4,8,6,1,6,8
Tnaive.CM_CD4.,0,1,2,2,1,1,0,0,0,0
Tfh.,2,6,8,7,8,6,5,1,5,6
Tgd_CRTAM..,9,9,11,5,3,10,4,2,7,9
Tfh.,2,6,6,7,8,12,5,1,5,6
Tnaive.CM_CD4.,0,1,1,6,0,1,1,0,0,0
Teffector.EM_CD4.,3,7,7,8,4,7,6,2,6,7
Tnaive.CM_CD8.,5,2,2,6,0,0,1,0,1,2
Tnaive.CM_CD8.,5,2,2,2,8,0,0,0,0,1
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Tnaive.CM_CD4.,0,1,0,1,1,1,0,0,0,1
Tnaive.CM_CD4.,1,0,0,6,0,0,1,0,0,0
Tnaive.CM_CD4.,0,1,1,0,1,1,0,0,0,0
Teffector.EM_CD4.,6,7,9,8,5,7,7,1,6,7
Tregs.,4,3,3,3,2,0,2,1,2,3
Tnaive.CM_CD4.,0,1,1,6,0,1,0,0,0,0
Tnaive.CM_CD4.,0,1,1,1,1,1,0,0,0,1
Tregs.,4,3,3,3,2,3,2,1,2,3
Tem.emra_CD8.,7,4,4,4,3,4,3,2,3,4
T_CD4.CD8.,11,6,6,11,3,13,8,2,10,12
Teffector.EM_CD4.,3,7,7,8,4,8,6,2,6,8
Tfh.,2,6,8,7,5,6,5,1,5,6
